Transaction ID,Sender Name,Sender UPI ID,Receiver Name,Receiver UPI ID,Amount (INR),Status,fraudulent,Hour,Day,Month,Year
9c9efb2b-680a-4f2e-b18e-065ece0522f0,Neelofar Rajagopal,6673323294@okhdfcbank,Adira Tara,7455167988@okybl,9309.82,FAILED,1,14,10,6,2024
fc149cfa-7d64-4a5d-a429-039d6bfc3462,Suhana Chad,6063221978@okhdfcbank,Anya Guha,8160142515@okaxis,1453.87,FAILED,1,8,6,6,2024
70f9bc61-ddd1-415a-8fc7-0405c2818169,Dharmajan Kant,6198690553@okybl,Taimur Dugar,7278969726@okhdfcbank,1900.07,FAILED,1,9,12,6,2024
e11ea6f4-8b9c-40ed-b134-0e6bb0402925,Uthkarsh Rajagopalan,3849782482@okaxis,Zoya Saha,3258000261@okicici,3911.97,SUCCESS,0,22,10,6,2024
68144d10-c0be-491c-bedc-6e5aa5c9a0d6,Lakshit Kapadia,4730652739@oksbi,Tiya Ram,4069198509@oksbi,4953.72,SUCCESS,0,7,23,6,2024
738235d3-acce-4125-850e-e39e0c366e8e,Piya Bhattacharyya,5345296637@oksbi,Yashvi Datta,6706289274@okicici,7193.56,SUCCESS,0,12,16,6,2024
4ca74b90-f44c-4ff5-bc54-b3b5d7522ff1,Shamik Bansal,7559140324@okicici,Dhruv Sahni,2934870970@oksbi,767.39,SUCCESS,0,11,22,6,2024
c286b0fb-fe5e-4a06-8ee8-a540623e82fe,Nishith Balan,8968591978@okicici,Heer Bedi,4233869839@okicici,9572.48,SUCCESS,0,13,17,6,2024
01b5122b-8476-427b-a23f-369a9397fd08,Piya Varma,5986708430@oksbi,Manjari Borra,2221921676@okaxis,7807.26,FAILED,1,0,2,7,2024
e17a1678-338c-4972-9bc5-92703f878c34,Uthkarsh Andra,2272940800@okybl,Jayesh Singhal,9499281628@okaxis,8160.89,SUCCESS,0,1,1,7,2024
a43c4cae-25b9-4c02-a6f7-e4ab79c2aea2,Yasmin Tailor,0338679602@oksbi,Dhruv Dora,4497017381@okybl,1813.38,SUCCESS,0,12,4,6,2024
7e81a82f-eba3-4f30-bf1a-12ba10bd6f4d,Ivan Reddy,9784171540@oksbi,Neelofar Bera,1894723269@okybl,7171.29,SUCCESS,0,6,11,6,2024
2287a1e5-2235-4ea8-8dda-5e0bd4f74154,Umang Gala,7795574780@okybl,Tanya Chaudhry,9651319732@okaxis,5091.2,FAILED,1,12,12,6,2024
e7d03271-2849-44ed-997a-a1e10448cfe9,Kabir Maharaj,2753537297@okaxis,Jivika Sampath,3351203985@okhdfcbank,3324.4,FAILED,1,0,8,6,2024
8e8419ce-29e4-44ab-a099-7a4d3ad60520,Kartik Anand,2651604034@okicici,Anaya Gole,7232942271@okaxis,5992.71,FAILED,1,5,7,6,2024
1c5f1305-13be-4920-b63b-4fe8028615ab,Samar Bhardwaj,3745221921@okybl,Baiju Bhavsar,3188204843@okicici,143.44,SUCCESS,0,16,9,6,2024
8026f034-f833-451d-b863-868210b7b128,Hazel Sawhney,8172754456@okicici,Lavanya Majumdar,6907825500@oksbi,1437.32,FAILED,1,6,18,6,2024
a8db1c55-a174-494c-ba91-3dc3238830be,Adira Comar,7574354996@okicici,Manikya Uppal,4492031905@okybl,3615.36,FAILED,1,1,14,6,2024
552eaa8a-523a-414a-882a-c4d5700eb40a,Mishti Kamdar,7484439688@okaxis,Tushar Balan,4187870350@oksbi,3880.6,FAILED,1,1,14,6,2024
0189e0de-e326-49e8-9edc-35e769e2e794,Keya Kale,2959379776@okicici,Shlok Bahl,5576599120@okybl,3679.65,FAILED,1,20,6,6,2024
66ff3337-cc40-4716-8f9a-15390650ec94,Nitya Kala,0522254073@okhdfcbank,Tiya Mangat,4505835691@okaxis,4579.97,SUCCESS,0,18,29,6,2024
ac2fb257-4ca8-4879-94b3-32b5b0641a02,Anvi Bava,7654339559@okaxis,Vedika Shankar,1781022668@okicici,2126.18,SUCCESS,0,9,27,6,2024
c800030a-2364-4212-944d-eaff7b40d624,Vanya Mani,8033230580@okaxis,Raghav Tata,0363395523@okicici,4408.73,FAILED,1,22,7,6,2024
92e0a9e0-3b1f-4dd8-a29f-ee5ddcfb71ef,Khushi Choudhary,8739740055@okicici,Azad Sane,9245034827@okhdfcbank,358.91,FAILED,1,3,19,6,2024
e21195ef-094b-489a-9771-8ba4a5361222,Kiara Sani,7998072894@okhdfcbank,Raunak Garde,8605606173@okybl,5814.53,FAILED,1,20,24,6,2024
a41946ca-5afc-48c7-bcf3-c5a39955cb4d,Advika Bandi,5103963515@oksbi,Chirag Kaul,2288078376@okaxis,8036.87,SUCCESS,0,20,15,6,2024
20212d83-e929-4270-ae76-5121b246a9b5,Pranay Barman,9401330322@okybl,Charvi Hans,8213610065@okybl,6601.2,FAILED,1,19,4,6,2024
7108620e-ebd7-40e8-801e-f4962a2f707e,Tarini Gade,6656838263@okhdfcbank,Saira Sathe,0574147281@oksbi,6223.91,SUCCESS,0,19,14,6,2024
4a4083c1-99e7-440a-9a2a-4707feedd0eb,Jhanvi Balakrishnan,4186956398@okicici,Nakul Sant,9164192750@okaxis,4531.02,FAILED,1,20,21,6,2024
a1851f4d-e2e5-466b-acd0-bdff5b87bc65,Azad Uppal,0325930765@okaxis,Ivana Zachariah,6389085754@oksbi,9462.47,FAILED,1,11,29,6,2024
aaf20b85-b16e-40c1-ab65-6da68e17027e,Ivan Mahal,7004402960@okaxis,Dharmajan Gola,4686818724@okaxis,9780.0,FAILED,1,4,9,6,2024
ce791713-1a83-4f8c-a60d-475b85da7e55,Pihu Gara,1286184757@oksbi,Ivan Dave,2497797644@okicici,9341.93,FAILED,1,13,7,6,2024
dbe49e16-c321-4b92-9172-7135a1c73211,Tanya Aurora,4428827648@okaxis,Aarush Gill,8104602736@oksbi,9335.03,FAILED,1,1,21,6,2024
7ed51ae8-c6b8-47bf-8b37-a559206cb914,Shalv Dhawan,9673588678@okhdfcbank,Lakshit Gala,6377705653@oksbi,609.66,FAILED,1,14,30,6,2024
da89007b-5125-43db-89b5-1bea0d249d8d,Mishti Kakar,6699057883@okybl,Saanvi Swaminathan,1772525759@oksbi,3266.02,FAILED,1,10,21,6,2024
b463e65f-8918-4c2a-aea3-61e9342db311,Pranay Chaudry,5453024514@oksbi,Hunar Gandhi,9258362188@okybl,2159.58,FAILED,1,17,12,6,2024
4a5ad609-19d2-494d-a112-4716cf929ec1,Kiaan Bhagat,3300611391@oksbi,Himmat Savant,3746443581@oksbi,6920.68,FAILED,1,16,12,6,2024
6841858e-1e71-4d62-9f10-716bbe85f876,Fateh Swaminathan,9359833565@oksbi,Rhea Keer,1203047988@oksbi,7548.26,SUCCESS,0,0,1,7,2024
fe544c1d-42d2-4006-94a9-de7d64dbe9ee,Fateh Subramaniam,2135636740@okhdfcbank,Riya Bhattacharyya,7676814496@okicici,1517.42,SUCCESS,0,2,20,6,2024
1e88e060-2feb-4448-a781-004d0c7982bf,Nirvaan Chander,3824098581@oksbi,Lavanya Dayal,8853489860@okybl,6644.74,FAILED,1,5,28,6,2024
d1a9ff58-9dbd-42f0-9d42-7038c32e2c1e,Adah Bath,4567400578@okicici,Nishith Kohli,2041017415@okaxis,7044.84,SUCCESS,0,3,30,6,2024
330e318e-926a-44a5-9fdb-b2f8b9eda060,Tejas Balakrishnan,1920613753@oksbi,Pari Dasgupta,2789002144@okybl,1734.6,FAILED,1,16,8,6,2024
0c60a620-5254-42b5-85ea-ff91f8ccd081,Yasmin Borde,4697615864@oksbi,Badal Badami,6157869107@okybl,4186.7,FAILED,1,17,12,6,2024
87085d06-5b6a-42cb-a707-a2a0a5ff621b,Ritvik Sule,2995794956@okicici,Himmat Varma,9620259610@okaxis,2827.42,SUCCESS,0,4,12,6,2024
a0816006-2c0e-4023-8015-d6117e547131,Tushar Jani,7459432019@okhdfcbank,Saira Shroff,0927877571@okhdfcbank,5385.34,SUCCESS,0,18,13,6,2024
b74011ba-90e9-4cad-b9e5-154a0f93306f,Farhan Vasa,8901480093@okhdfcbank,Mannat Gara,0016705296@okicici,5264.82,FAILED,1,14,5,6,2024
1dbffd60-58bc-4e2a-8a00-fe07ac445aca,Trisha Ghosh,7412477088@okybl,Anvi Kapadia,6034702199@okaxis,7276.08,FAILED,1,22,8,6,2024
db14e23a-d12f-44ad-a638-0d5047abb18a,Kashvi Comar,9845937745@okybl,Sana Sant,0600159886@oksbi,9186.72,SUCCESS,0,0,4,6,2024
cfc35928-0a0b-4986-bfdf-52c4216233a9,Ranbir Bawa,0356609161@okicici,Ivana Mane,7402737558@okhdfcbank,7124.38,FAILED,1,10,22,6,2024
a439e90a-2913-4ce0-aef7-62c7f269528f,Lavanya Ravel,6267695113@okhdfcbank,Parinaaz Dasgupta,9156579406@okaxis,1310.72,SUCCESS,0,4,1,7,2024
908ac8ac-b927-4161-bd7e-ed09fcb5f3f1,Veer Comar,1091977721@oksbi,Hansh Chatterjee,1596029697@okaxis,4501.65,SUCCESS,0,7,25,6,2024
bb802302-2be4-4dee-8ecb-31fd60dda049,Ela Agate,6434170442@okhdfcbank,Amira Bajwa,0617158425@oksbi,3001.15,FAILED,1,15,14,6,2024
df6d803a-99c7-440d-8df1-55e67e8eeb20,Ranbir Mane,0228468189@oksbi,Priyansh Thaman,5022503475@okhdfcbank,8495.63,FAILED,1,6,25,6,2024
6261f0a5-0a69-436d-bfc9-d3d519421143,Vanya Mahajan,7415312796@okaxis,Vardaniya Bail,5562623736@okybl,7067.89,FAILED,1,17,16,6,2024
7fcafcbb-798c-4166-806c-c22f9998a130,Seher Chakrabarti,7602171643@okhdfcbank,Samarth Toor,6161297425@okhdfcbank,5657.38,FAILED,1,20,2,7,2024
d32ac054-7e08-40ca-b292-9fa16667f420,Tejas Sehgal,6095225870@okaxis,Ishaan Bava,5751956169@okaxis,5080.62,FAILED,1,0,24,6,2024
f6426bb8-1171-487b-8512-4fd693c1e074,Ritvik Kalla,5793888677@okaxis,Shaan Sidhu,1490950490@oksbi,2677.39,SUCCESS,0,19,8,6,2024
e8a81e0f-2856-4a21-8953-def574b054d5,Rania Kota,2425356278@okaxis,Zoya Thaman,5159041982@okicici,864.74,FAILED,1,12,18,6,2024
6aad526d-be9f-4142-8090-1b90973a6a59,Diya Roy,3308877690@okaxis,Navya Gandhi,0973259435@okybl,506.72,FAILED,1,11,25,6,2024
da68138d-32e5-4177-8479-e2cbd838ea19,Azad Dutt,1792080925@okhdfcbank,Divit Dube,7753370091@oksbi,9896.45,FAILED,1,16,27,6,2024
4f6172a9-d9ab-4f4f-b2bb-2bec3e24f1ad,Arhaan Varghese,3305031649@oksbi,Vivaan Kari,4722851610@okaxis,3227.4,FAILED,1,15,13,6,2024
0eafedbd-582d-45e8-b855-10c5e53b77be,Anahi Dhar,1770638045@okaxis,Suhana Madan,0872132176@okhdfcbank,2975.51,SUCCESS,0,4,18,6,2024
00b8767b-11e3-473d-8226-3df87364c0f0,Vardaniya Hans,1570648598@okaxis,Aaina Subramanian,6631247695@okybl,1883.51,SUCCESS,0,10,7,6,2024
d8380db0-f32b-423d-aab9-363f591c2dbc,Kabir Bora,3836566464@okhdfcbank,Onkar Choudhury,8031783012@okybl,3428.64,SUCCESS,0,12,16,6,2024
1079071e-0179-450e-893d-707da9e0441c,Jivin Taneja,5276085002@okaxis,Rhea Dash,2641824550@okicici,8819.46,FAILED,1,10,18,6,2024
ff30da6a-f109-48c4-8a40-315546c0d692,Jayesh Gour,3450104404@okybl,Mehul Yadav,3038571716@okaxis,1047.02,FAILED,1,16,22,6,2024
137d88b2-daa4-43fb-88ef-1bdaeaae701d,Kavya Gill,2193481681@okybl,Tara Chand,9704205649@okicici,3148.91,SUCCESS,0,1,29,6,2024
9011b4f6-ca69-40dd-84f8-6f67c9ad5d5d,Yasmin Manne,2388172206@okicici,Ranbir Amble,5046709977@okhdfcbank,9589.64,FAILED,1,0,18,6,2024
2ecfa27e-38b8-4417-89d7-92d3d3ca772c,Kismat Ranganathan,0067193150@okhdfcbank,Aaryahi Baral,8373404709@okicici,9684.23,SUCCESS,0,17,3,7,2024
d3d82484-f425-47d7-8d31-bbcdaf34756d,Aayush Chana,9703943220@okhdfcbank,Priyansh Yadav,9261464580@okicici,5474.77,SUCCESS,0,9,25,6,2024
556e1d60-ac24-471e-addb-51bab96920c2,Ira Grewal,7410554336@okaxis,Priyansh Dua,3250159987@okybl,4955.32,SUCCESS,0,13,23,6,2024
c804c64a-937e-4223-974b-4e724200784a,Taran Kamdar,2587110868@oksbi,Shaan Jha,5287596741@oksbi,718.61,SUCCESS,0,12,29,6,2024
43b477c4-f0d2-477e-bd79-79390b59dedc,Zara Baria,1972319358@okicici,Samiha Sahota,0599812720@okaxis,3920.21,FAILED,1,18,12,6,2024
d781ccac-a87b-45f1-8131-f478277a398b,Sara Walia,7665866528@okicici,Saanvi Lalla,3806752646@oksbi,7711.9,FAILED,1,19,9,6,2024
a1885bb4-b735-4c85-b929-43aa8d43ef67,Alisha Choudhry,1293426041@okybl,Oorja Chandran,4396925464@okaxis,7497.73,SUCCESS,0,23,2,7,2024
80c07785-5820-4ea1-84a2-cdedaab5a106,Arnav Kota,9092936660@okicici,Aaina Chandran,0893640908@okaxis,2371.11,SUCCESS,0,4,29,6,2024
ef708dca-1342-4c22-acf5-7a32f6fa5f56,Riya Dhar,4528827208@oksbi,Adira Ramesh,8108541243@okybl,5351.57,FAILED,1,17,12,6,2024
109e7a7a-102a-4c52-aa2e-53b34a567305,Adira Khare,1535668457@okaxis,Farhan Roy,2548007495@okaxis,4131.48,SUCCESS,0,13,18,6,2024
aa8ad071-8864-4abe-8d53-2c7dd68579bf,Rhea Bakshi,7736871877@okicici,Mahika Khalsa,7009393301@okaxis,1734.09,FAILED,1,11,21,6,2024
97bc0bd1-d8a6-435e-aae7-a74f1f837812,Zaina Tripathi,7166312280@okicici,Samar Jaggi,4487646684@okhdfcbank,7589.44,FAILED,1,22,7,6,2024
ee8d12f4-8505-46c0-bed5-c181536e9e16,Nayantara Mane,8326012727@oksbi,Ishaan Chakraborty,2708664086@okybl,3095.68,FAILED,1,21,1,7,2024
cf5859ea-cce0-42db-9fc2-46c85f419390,Adah Bhargava,3072710773@okybl,Nayantara Keer,0271448685@okhdfcbank,5897.15,SUCCESS,0,8,7,6,2024
4ced35d5-30a3-43e1-8304-777486004eb8,Manikya Bawa,0702254438@okhdfcbank,Yashvi Mangat,1229148004@okaxis,2683.57,FAILED,1,8,7,6,2024
1103cdae-9b4f-4306-bd99-b58c6716a1db,Mamooty Sur,0970417415@okaxis,Mannat Suresh,8456655422@okybl,6556.75,SUCCESS,0,15,11,6,2024
39e951b1-50ea-461e-970d-b9a7d0826af3,Farhan Bhardwaj,1194857592@okybl,Kiaan Dube,1892250554@okicici,6928.57,SUCCESS,0,10,13,6,2024
c15887c8-ffe9-4db4-95a8-8e0353cd1b5a,Anika Basak,0764855058@okicici,Piya Bora,8662043086@okybl,1742.43,FAILED,1,6,4,6,2024
6537d286-1a9f-4c62-9176-013cb189a031,Dhruv Guha,4330285588@okaxis,Riya Khosla,7968412194@okybl,4220.55,FAILED,1,4,16,6,2024
16ea5f36-54f9-4450-8d00-e5c69d277f40,Shanaya Grover,5063530356@oksbi,Madhup Sethi,5000624736@okhdfcbank,7174.55,SUCCESS,0,16,2,7,2024
8f60dae6-c684-4030-99e0-7ba36f04a8a1,Seher Bhardwaj,1920808776@oksbi,Emir Chacko,1432229418@oksbi,8344.93,SUCCESS,0,2,30,6,2024
c0177571-8b24-4883-ab21-1b12907fa33f,Jayan Deep,6606592033@oksbi,Emir Choudhry,9921363230@oksbi,2006.07,FAILED,1,12,9,6,2024
a6af47a6-cbc0-4670-be4f-73c484dded50,Parinaaz Kadakia,3677675970@oksbi,Saanvi Dhar,6174334235@okaxis,9501.1,SUCCESS,0,7,15,6,2024
f6dea3ea-9634-4a01-a6d0-8e038dc86150,Hridaan Ganesan,2763826678@oksbi,Raunak Ram,6158138807@okhdfcbank,4141.34,SUCCESS,0,16,14,6,2024
66c502c8-8319-49ff-88b2-5cb166df39ef,Aniruddh Dugar,1593132747@okybl,Neysa Deshpande,4362541285@oksbi,8639.03,FAILED,1,12,16,6,2024
9558ec76-6c38-4d0f-a9f6-5e7b2fccc63d,Fateh Kanda,0811754704@okicici,Vardaniya Shroff,0783327556@okicici,6816.73,FAILED,1,23,28,6,2024
6fd16bc6-549d-40e8-8997-a02f94c1e530,Himmat Sengupta,6290321492@oksbi,Ishita Dube,7417221440@okhdfcbank,7747.29,FAILED,1,5,7,6,2024
52e66702-0376-4cef-b7cc-e02f8e06b262,Stuvan Ganesan,6465259284@okhdfcbank,Jivin Kata,0259244429@okicici,6225.77,FAILED,1,8,14,6,2024
fcfc3341-21a1-4a7c-81af-dfa2cc90f448,Keya Upadhyay,9476094775@okhdfcbank,Neelofar Sane,1181503731@okhdfcbank,5651.54,SUCCESS,0,13,15,6,2024
2dfecdf2-71f7-4ece-bf55-e8bd94fdac59,Inaaya  Mani,6667241487@okaxis,Damini Tripathi,0988739822@oksbi,4182.47,SUCCESS,0,22,23,6,2024
0aba3232-e162-4ce2-8f9a-718f17102b53,Nirvaan Suri,0455243224@okhdfcbank,Vidur Dugar,1698507514@okaxis,893.74,FAILED,1,22,10,6,2024
5e4e4967-f841-4e6c-88fc-a581ebf204a0,Adira Ramaswamy,0811248519@okaxis,Kavya Kant,0951582346@okaxis,2656.12,FAILED,1,13,17,6,2024
0c5adb0a-6587-49cc-a2c9-dc3f940c4740,Raghav Rajagopal,2401444410@okaxis,Shlok Arya,8142446920@okybl,2317.88,SUCCESS,0,5,10,6,2024
c7c9b007-fe96-4e0e-abcd-1f43c6aa59b8,Jivika Dyal,9258633163@okhdfcbank,Uthkarsh Chaudhuri,4493673318@okicici,2349.3,FAILED,1,18,9,6,2024
90505910-4556-4f43-a1df-effeb92640a8,Farhan Dada,9469966790@okicici,Alia Borah,0027162587@okybl,2970.51,FAILED,1,7,26,6,2024
5e407f1b-ce49-48de-a7f0-27446317cfd8,Nayantara Mallick,2804274906@okaxis,Hazel Baria,5237874245@okicici,3980.64,SUCCESS,0,1,9,6,2024
c0baaf18-c369-4a1b-979b-dcad3f1117f3,Reyansh Mann,0611006539@okybl,Anay Mannan,5317805983@okhdfcbank,4656.41,FAILED,1,5,2,7,2024
da57e5bc-2cfa-48b7-b1c1-a9d6b24938fc,Jivika Kaur,3171330799@okhdfcbank,Ivana Subramanian,8305078883@okhdfcbank,4197.05,FAILED,1,3,25,6,2024
b3dbbf71-0f5e-42b3-befd-2fe543ca0315,Devansh Jaggi,2573405370@okhdfcbank,Biju Shetty,2734570127@okybl,1366.87,SUCCESS,0,8,6,6,2024
2d056272-0340-4bdf-8dc7-f23ce7869f23,Ayesha Dada,8104819159@okybl,Misha Devan,5030173206@okicici,6290.67,SUCCESS,0,17,14,6,2024
5dd1e641-719e-4d7a-9aa8-ea92204e409a,Indrans Johal,9263703436@okybl,Vritika Jani,9316676174@okicici,4586.96,FAILED,1,3,29,6,2024
82ca8ae1-9589-4678-81e9-9d493f75c9ba,Ela Saraf,0771921939@okybl,Manjari Dara,9665805719@oksbi,6610.63,FAILED,1,8,27,6,2024
acefbff2-0f07-4807-afe1-2dbc82b7fd65,Shanaya Bala,3667518726@okaxis,Hazel Mani,1063061849@okybl,9605.41,FAILED,1,13,3,7,2024
d810f2d7-6dcf-45c6-9d98-dc40aa29a151,Adira Agarwal,0218481982@okaxis,Divit Shankar,3069361334@okaxis,4347.25,FAILED,1,16,23,6,2024
7325b685-7831-421f-95fc-a84be2974ba9,Madhup Shenoy,8574945877@okhdfcbank,Lakshit Dube,1687835633@okaxis,6438.96,SUCCESS,0,15,14,6,2024
3b5d95f3-8751-4aaa-bd75-90ad2fc9e627,Aaryahi Koshy,0646163327@okhdfcbank,Uthkarsh Chandra,5061341700@oksbi,1554.88,FAILED,1,14,6,6,2024
2a982266-01f8-44bf-ada6-b4bdbfb1d29b,Dhanuk Ahuja,3563649289@okhdfcbank,Ranbir Tiwari,4395788776@okybl,8119.12,FAILED,1,5,12,6,2024
d6ad87e1-5a6b-4c84-8895-3d10567f77ea,Uthkarsh Dora,3574952148@okybl,Yasmin Dhar,8100657180@oksbi,5620.68,SUCCESS,0,13,9,6,2024
bf5519b6-f4d2-4b6b-9516-3d6f668b8234,Tiya Sachdeva,2092383983@okhdfcbank,Nitara Bawa,9442706679@okaxis,6865.58,FAILED,1,9,3,7,2024
6557e2f7-284c-4e45-acbe-bddd294dfde1,Stuvan Viswanathan,8315559003@okybl,Yasmin Bumb,9697109642@okhdfcbank,9133.52,SUCCESS,0,0,3,7,2024
f0cf9b0e-6f15-4c8e-a05e-fbec38137074,Heer Dhawan,8453326218@okicici,Ivana Kota,4528309647@okhdfcbank,4779.96,SUCCESS,0,9,27,6,2024
ac6e3b41-8ee7-4331-b3dc-54b72f908f56,Arhaan Rattan,0469821586@okaxis,Heer Dugal,2109405017@okicici,6677.22,SUCCESS,0,22,15,6,2024
4a38fd03-b228-429e-ab09-faeb57596b3e,Saanvi Bedi,9621175378@okaxis,Myra Sibal,9960697691@oksbi,4819.08,FAILED,1,6,22,6,2024
0bcf126a-fe9c-4da2-94a8-04e31b768465,Neysa Madan,6369921713@oksbi,Madhup Wali,1586198582@oksbi,3071.46,FAILED,1,2,12,6,2024
6a1a08ff-68ab-4b83-adda-450582e15c2a,Sumer Shukla,7172844630@okybl,Anahi Chopra,9025497687@okaxis,3857.94,SUCCESS,0,6,10,6,2024
0ae5a07c-1123-4819-b207-f5078ba09236,Umang Tara,0281796704@oksbi,Jiya Ganesan,8252259912@okaxis,5009.63,SUCCESS,0,2,11,6,2024
d7f03e5b-66b2-40dc-b22c-4f6101bbda55,Gokul Bath,9789985986@okicici,Neysa Kakar,7136244056@okybl,7992.42,FAILED,1,9,25,6,2024
1003b5c7-e5dd-4b7a-b34e-139b7f02fcad,Arhaan Saxena,8835453767@okaxis,Myra Mangal,1428129311@oksbi,6036.9,FAILED,1,5,18,6,2024
0dba74f0-812d-4c8a-b724-b6515a47cffa,Hiran Gulati,0881420090@okaxis,Mohanlal Devan,7283045471@okicici,9459.31,SUCCESS,0,9,5,6,2024
a638ad09-6bc0-48ef-acb8-ef247d59ebba,Ranbir Chandran,3409574423@okybl,Shanaya Datta,0402526441@okicici,7875.06,FAILED,1,18,8,6,2024
9ab9f5d3-ee5f-4eaa-95ba-99923ce00816,Dhruv Bail,9392498847@okaxis,Tanya Singh,2899739841@oksbi,5371.21,SUCCESS,0,23,28,6,2024
1ca5c334-3f4a-4ecf-baa4-e6e11367c47e,Dharmajan Luthra,9012797353@okicici,Indrans Sangha,3092597604@okhdfcbank,8550.21,SUCCESS,0,16,20,6,2024
3d132084-0422-4792-9be0-3ca6b210b4bf,Reyansh Ramakrishnan,0033515765@okybl,Lagan Mammen,8003853491@okhdfcbank,6992.8,FAILED,1,12,23,6,2024
11e3a358-0f0d-4aac-b0b5-9d1d36566cbe,Aarna Khalsa,8334904296@okicici,Heer Loyal,5261944274@okicici,6072.77,SUCCESS,0,21,17,6,2024
af6d6f17-9c85-49b6-9021-3e426f399beb,Eva Uppal,4660944488@okicici,Romil Banik,8296406052@okicici,9639.46,FAILED,1,4,22,6,2024
1711055a-f350-470a-b9e2-f455feb5c776,Mannat Chaudry,7325214650@okybl,Nayantara Bhargava,9542213867@okicici,3103.51,FAILED,1,8,26,6,2024
164bace1-94fe-45f3-8e8e-ca1a6db45c22,Mamooty Swaminathan,7277823410@okicici,Tushar Singh,7045877092@okicici,1220.8,SUCCESS,0,9,18,6,2024
63ac394f-f5d4-4c22-b561-3aed0943e749,Kiara Barad,4243338453@okicici,Rati Raju,9057215842@okaxis,6896.36,SUCCESS,0,13,4,6,2024
a3237d2c-5dce-4a93-9715-ce21c12e4c2c,Riya Hegde,1528653316@oksbi,Piya Dyal,0865973130@okicici,7589.4,SUCCESS,0,3,4,6,2024
c62e062c-da3f-4476-aca0-190077a6c8f9,Nehmat Rajagopalan,0278838090@oksbi,Yuvraj  Dey,6706292945@okaxis,4946.6,SUCCESS,0,12,3,7,2024
47494fd5-78f9-41a8-9f09-f53b7b6f6a74,Elakshi Dada,9990738522@oksbi,Sumer Kala,3949801736@okhdfcbank,5895.32,FAILED,1,9,29,6,2024
782e44b1-ef17-41cc-a477-456676764bb2,Baiju Hayre,6691830943@oksbi,Ranbir Iyengar,3706289012@okhdfcbank,9914.17,FAILED,1,4,14,6,2024
9cd79e65-5f79-42b1-80e4-5df77d004b2a,Kismat Varghese,5456250788@okybl,Heer Hayer,1788870258@okicici,7589.16,FAILED,1,11,23,6,2024
3b4e1130-a2cc-4956-87ec-798d17dbc88f,Miraya Raman,9099618827@okicici,Yuvraj  Anne,8910462397@okybl,2420.38,SUCCESS,0,7,11,6,2024
a2d30a28-aad3-47f8-8386-bb8e9a435874,Shamik Bail,1229522278@okaxis,Amani Mangat,0389901687@okybl,9178.65,SUCCESS,0,22,22,6,2024
4f429ecb-1f93-473a-830c-08041357125b,Urvi Kanda,4619206306@oksbi,Kiaan Ganesan,3653643657@okaxis,8998.24,FAILED,1,14,17,6,2024
9df9f238-085f-4fde-ae6f-b0363393d486,Faiyaz Manne,5244558618@oksbi,Kiara Chawla,2135180764@oksbi,2026.85,SUCCESS,0,1,5,6,2024
0d9bdf22-d32c-415d-8787-e70ef16d4117,Myra Kale,5291844820@okhdfcbank,Shalv Sura,0813322004@okaxis,5278.67,SUCCESS,0,2,6,6,2024
33662e6c-5c74-4aa8-9cd2-4252593bb798,Rasha Salvi,3870184294@okybl,Aarna Sami,7692190499@okhdfcbank,7150.93,FAILED,1,21,4,6,2024
23cd8017-86a6-450c-9abf-8c518fb2a378,Miraan Das,8906465990@okhdfcbank,Emir Gour,4612398594@oksbi,4973.21,SUCCESS,0,12,8,6,2024
176e5caa-719a-4bcc-87e0-c9090e0b0f49,Adira Butala,1315161016@okhdfcbank,Mehul D’Alia,4720548276@okybl,9637.76,FAILED,1,13,21,6,2024
9e1c6485-052d-4c88-a922-b85256849490,Mannat Comar,3675829414@okaxis,Dhanuk Sehgal,4741612734@okhdfcbank,6030.73,FAILED,1,5,22,6,2024
0249409f-a864-4128-954d-1927ebffdde6,Oorja Manne,8843660776@okhdfcbank,Shayak Choudhary,2828109771@okicici,3067.19,FAILED,1,16,27,6,2024
5f03a658-00a1-4b29-829c-946441a583c3,Bhamini Verma,2138312809@okaxis,Baiju Sami,3258389926@okybl,3099.79,SUCCESS,0,4,2,7,2024
878cbdaf-cf0f-4e38-b9c9-77db506005ad,Kaira Srinivas,3888499116@okybl,Elakshi Madan,9529350469@okhdfcbank,2222.71,FAILED,1,0,30,6,2024
5c543db5-c2fc-42c3-a506-81c5b87fb90f,Devansh Savant,5244369960@okicici,Jayant Bera,9274112002@oksbi,8284.31,SUCCESS,0,22,21,6,2024
82d3bdcb-cd6a-4b26-b497-06e9f3ecd469,Kashvi Chhabra,4133254627@okaxis,Yuvaan Bajwa,5467780475@okybl,2011.83,SUCCESS,0,4,11,6,2024
13193eb9-b074-4712-bb4d-000607ea3e53,Aradhya Sahni,4736506007@okybl,Samiha Gola,5863567874@okhdfcbank,6327.75,SUCCESS,0,7,24,6,2024
50280703-e735-4dc9-9cd3-462b9e4abc82,Ela Sangha,2699062014@okicici,Myra Dada,9320920760@okybl,3404.66,FAILED,1,3,19,6,2024
d9b16708-7f59-4bff-ad14-f35a7f4b58d4,Inaaya  Dalal,8893762574@okaxis,Ishita Mall,4945876772@okicici,8922.27,FAILED,1,4,3,7,2024
e5378e2a-3a0f-4a5c-9c10-d877cebadb54,Ojas Ramesh,3232105674@oksbi,Arnav Savant,0824984329@oksbi,1769.16,SUCCESS,0,7,14,6,2024
